Year,LapNumber,RaceProgress,Stint,TyreLife,LapTime_Delta_Clean,laptime_pct_above_median,cumulative_degradation_clean,Position,position_vs_start,PitNextLap,is_wet_lap,neutralised_lap,track_temp_mean,humidity_mean,rainfall_any,wind_speed_mean,circuit_overtaking,circuit_is_street,circuit_deg_tier,laptime_trend,deg_trend,neutralised_prev,Compound_enc,car_tier_enc,circuit_avg_tyre_life,circuit_pit_rate
2025,10,0.131578947368421,2,2.0,-19.986000000000004,-0.2372009175489674,0.0,20,-5.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-22.309164885334287,0.0,0,2,2,15.05,0.0251
2025,11,0.1447368421052631,2,3.0,0.4330000000000069,0.2461308344449233,0.4330000000000069,20,-5.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.4833317519938907,0.4330000000000069,0,2,2,15.05,0.0251
2025,12,0.1578947368421052,2,4.0,-0.3470000000000084,-0.1412043109173895,0.0859999999999985,20,-5.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.38733514536231284,-0.3470000000000084,0,2,2,15.05,0.0251
2025,13,0.1710526315789473,2,5.0,0.2319999999999993,0.1177632790654754,0.3179999999999978,20,-5.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.2589675899828649,0.2319999999999993,0,2,2,15.05,0.0251
2025,14,0.1842105263157894,2,6.0,0.1010000000000133,0.2305034798769965,0.4190000000000111,19,-4.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.11274020081152109,0.1010000000000133,0,2,2,15.05,0.0251
2025,15,0.1973684210526315,2,7.0,0.0259999999999962,0.2595257097888652,0.4450000000000074,17,-2.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.029022229911868702,0.025999999999996304,0,2,2,15.05,0.0251
2025,16,0.2105263157894736,2,8.0,0.0879999999999938,0.3577547956444281,0.5330000000000013,16,-1.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.09822908585556289,0.08799999999999386,0,2,2,15.05,0.0251
2025,17,0.2236842105263158,2,9.0,0.2259999999999991,0.6100249479553221,0.7590000000000003,16,-1.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.25227015231089406,0.2259999999999991,0,2,2,15.05,0.0251
2025,18,0.2368421052631578,2,10.0,-0.1460000000000008,0.447053964604035,0.6129999999999995,16,-1.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,-0.16297098335128712,-0.1460000000000008,0,2,2,15.05,0.0251
2025,19,0.25,2,11.0,0.0600000000000022,0.5140283413237442,0.6730000000000018,15,0.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.06697437671970918,0.060000000000002274,0,2,2,15.05,0.0251
2025,20,0.2631578947368421,2,12.0,0.0619999999999976,0.5832351972674384,0.7349999999999994,14,1.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.06920685594369425,0.06199999999999761,0,2,2,15.05,0.0251
2025,21,0.2763157894736842,2,13.0,0.1610000000000013,0.7629497747986529,0.8960000000000008,14,1.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.17971457753121445,0.16100000000000136,0,2,2,15.05,0.0251
2025,22,0.2894736842105263,2,14.0,0.0280000000000057,0.7942044839345224,0.9240000000000066,13,2.0,0,0,0,31.06168831168831,60.44155844155844,0.0,1.5733766233766235,1,0,1,0.031254709135869474,0.028000000000005798,0,2,2,15.05,0.0251
